nose_x,nose_y,nose_z,nose_visibility,nose_presence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_inner_presence,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_presence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,left_eye_outer_presence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_inner_presence,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_presence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,right_eye_outer_presence,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,left_ear_presence,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,right_ear_presence,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_left_presence,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,mouth_right_presence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,left_pinky_presence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,right_pinky_presence,left_index_x,left_index_y,left_index_z,left_index_visibility,left_index_presence,right_index_x,right_index_y,right_index_z,right_index_visibility,right_index_presence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,left_thumb_presence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,right_thumb_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,left_heel_presence,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,right_heel_presence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,left_foot_index_presence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,right_foot_index_presence,frame_id
850.844,244.859,-167.064,0.999986,0.999996,859.781,229.488,-171.681,0.999959,0.999986,862.016,229.488,-171.674,0.999975,0.999985,866.484,229.488,-171.648,0.999938,0.999983,850.844,229.488,-159.997,0.999951,0.999986,850.844,229.488,-160.088,0.999968,0.999985,848.609,229.488,-160.062,0.999939,0.999983,879.891,232.562,-152.582,0.999952,0.999988,855.312,232.562,-102.414,0.999929,0.999989,859.781,260.23,-158.592,0.999951,0.999999,850.969,260.075,-143.691,0.999966,0.999999,908.938,297.121,-155.018,0.999997,0.999989,857.547,300.195,-29.4353,0.999995,0.999997,853.078,370.902,-187.238,0.999522,0.999929,812.859,373.977,-27.6287,0.789024,0.999995,776.061,335.758,-206.23,0.998787,0.999968,762.984,359.695,-114.45,0.885307,0.999956,753.496,330.829,-229.912,0.997116,0.999965,745.733,349.961,-132.038,0.854281,0.999906,755.096,315.112,-229.775,0.996779,0.999967,747.096,339.873,-142.797,0.851662,0.999921,763.795,318.404,-206.324,0.991039,0.99997,753.779,343.793,-121.688,0.81356,0.999935,937.984,487.723,-29.756,0.999974,0.99994,886.594,487.723,29.8409,0.999991,0.999983,998.312,632.211,-57.4218,0.997681,0.999876,792.75,549.207,-49.1745,0.999501,0.999958,1058.64,715.215,51.5722,0.996392,0.999373,770.406,709.066,22.6047,0.999803,0.999888,1069.81,727.512,60.6538,0.996216,0.999322,779.344,742.883,26.7458,0.999327,0.999827,1068.01,759.984,21.7453,0.994407,0.999319,716.187,733.005,-14.7012,0.99962,0.999501,189
851.906,242.062,-132.951,0.999995,0.999997,860.062,223.594,-138.884,0.999981,0.999989,862.102,223.594,-138.871,0.999993,0.999988,866.18,223.594,-138.841,0.999972,0.999987,851.906,226.672,-125.747,0.999969,0.999987,851.906,226.672,-125.822,0.999985,0.999986,849.867,226.672,-125.793,0.999958,0.999982,880.453,226.672,-128.526,0.999987,0.999991,858.023,229.75,-71.4686,0.999973,0.999987,862.102,257.453,-127.988,0.999951,0.999998,853.945,257.453,-111.114,0.999951,0.999997,904.922,294.391,-142.379,0.999998,0.999987,866.18,297.469,-3.49741,0.999995,0.999996,851.906,359.031,-172.786,0.999755,0.999914,813.164,355.953,6.18338,0.846305,0.999997,774.54,324.996,-168.572,0.999269,0.999958,763.502,331.452,-54.9004,0.910814,0.999954,756.378,313.979,-187.879,0.997762,0.999948,742.964,324.951,-66.0248,0.867649,0.999881,756.272,303.244,-184.086,0.997353,0.999951,747.097,305.295,-73.9474,0.860665,0.9999,764.322,309.619,-166.55,0.992477,0.999955,755.596,311.41,-60.456,0.818893,0.999923,933.469,494.469,-34.9537,0.999987,0.999915,890.648,488.312,35.0465,0.999995,0.999975,978.328,620.672,-75.9159,0.999031,0.99977,787.4,539.098,-22.6849,0.999705,0.9999,1060.02,712.823,4.85895,0.99859,0.998808,780.539,706.859,22.4197,0.999867,0.999728,1074.16,722.25,12.6217,0.998639,0.998658,792.773,737.641,24.9,0.999511,0.999604,1073.1,763.419,-10.1081,0.997694,0.998306,730.561,741.358,0.687626,0.999721,0.998483,190
847.266,250.043,-109.38,0.999992,0.999995,853.5,229.18,-117.89,0.999963,0.999982,857.656,229.18,-117.886,0.999989,0.999981,859.734,229.18,-117.865,0.999948,0.99998,849.344,232.16,-102.394,0.999933,0.999979,847.266,232.16,-102.466,0.999976,0.999977,847.266,232.16,-102.432,0.999913,0.999972,878.438,229.18,-119.944,0.999983,0.999988,859.734,235.141,-52.4883,0.999962,0.999982,857.656,261.965,-109.336,0.999941,0.999998,851.501,264.831,-89.3932,0.999937,0.999998,909.609,297.73,-143.236,0.999999,0.999989,874.281,297.73,12.8895,0.999996,0.999996,838.919,366.232,-173.171,0.999823,0.999926,818.172,354.359,16.9059,0.805646,0.999997,768.324,327.561,-156.802,0.99959,0.99996,766.346,327.671,-54.253,0.911011,0.999964,749.981,318.939,-175.007,0.998719,0.999945,750.438,311.861,-65.0312,0.87349,0.999907,754.451,305.516,-171.457,0.998474,0.999948,750.156,299.491,-72.2521,0.864305,0.999922,760.501,311.993,-154.45,0.995235,0.999955,758.311,306.063,-59.6925,0.811159,0.999942,938.703,494.441,-40.5335,0.999992,0.999916,895.062,485.5,40.6152,0.999997,0.999974,982.344,613.66,-88.8893,0.999238,0.999723,787.911,534.84,-14.0478,0.999818,0.99988,1073.78,697.113,-2.30742,0.998804,0.99848,789.078,709.035,28.7374,0.999914,0.999589,1089.27,705.22,6.42448,0.999092,0.998409,803.625,738.84,30.9281,0.999617,0.999409,1082.1,753.35,-10.221,0.998005,0.99804,736.113,746.555,10.0206,0.999805,0.997841,191
845.625,245.977,-122.68,0.999995,0.999995,851.812,224.84,-130.018,0.999979,0.999986,855.938,224.84,-130.025,0.999993,0.999985,860.062,221.82,-130.009,0.999971,0.999984,845.625,227.859,-115.387,0.999958,0.999983,845.625,227.859,-115.449,0.999982,0.99998,843.562,227.859,-115.415,0.999942,0.999975,874.5,224.84,-127.735,0.99999,0.999991,853.875,230.879,-63.9605,0.999971,0.999982,858,258.055,-120.808,0.999947,0.999998,849.75,261.074,-102.014,0.999934,0.999997,903.375,294.289,-147.783,0.999998,0.999983,872.438,297.309,1.90995,0.999993,0.999993,839.089,362.907,-170.031,0.999567,0.999855,822.938,354.68,7.07181,0.743495,0.999995,767.302,324.408,-146.64,0.99872,0.999917,777.562,330.523,-56.0141,0.846993,0.999918,749.235,319.495,-163.478,0.996338,0.999888,763.125,318.445,-64.8176,0.795256,0.999789,753.578,302.849,-158.279,0.995609,0.999896,763.125,306.367,-72.3975,0.78133,0.999824,761.062,309.387,-143.376,0.987639,0.999909,771.129,312.774,-61.3348,0.714708,0.999866,932.25,493.578,-40.1568,0.999989,0.999915,893.062,487.539,40.2495,0.999996,0.999972,977.625,611.34,-88.2232,0.999247,0.999624,783.75,544.91,-19.0728,0.999721,0.999826,1076.62,689.848,2.53975,0.99863,0.998373,798.188,710.984,28.7384,0.999862,0.999548,1092.26,693.599,11.9118,0.998662,0.998342,814.688,738.16,31.8704,0.999358,0.999358,1089,750.238,-1.78976,0.997398,0.997483,749.028,751.169,12.1893,0.999632,0.997215,192
840.141,245.898,-91.7535,0.999989,0.999994,846.445,228.039,-99.7923,0.999964,0.999983,848.547,225.062,-99.7986,0.999983,0.999983,852.75,225.062,-99.7862,0.999951,0.999981,840.141,228.039,-84.7951,0.999922,0.999978,840.141,228.039,-84.8277,0.999953,0.999974,838.039,228.039,-84.7995,0.999897,0.999968,869.562,225.062,-105.348,0.999976,0.999989,852.75,231.016,-38.5447,0.999926,0.999976,852.75,257.805,-92.024,0.999853,0.999995,844.61,260.363,-72.5697,0.999801,0.999992,892.68,290.547,-128,0.999997,0.999981,884.273,287.57,23.3601,0.999992,0.999993,821.296,355.858,-146.238,0.997285,0.999915,839.438,343.83,43.3473,0.556231,0.999996,751.875,311.383,-117.639,0.993937,0.999898,796.019,326.341,2.41612,0.683064,0.999912,735.063,301.652,-134.018,0.984289,0.999799,784.775,319.236,-1.01504,0.628595,0.999717,738.803,283.233,-126.131,0.98137,0.999817,779.359,310.977,-10.0208,0.610292,0.999758,745.639,290.498,-113.371,0.959259,0.999858,786.655,318.353,-2.68258,0.540124,0.999835,926.305,492.953,-43.3563,0.999985,0.999944,901.086,481.047,43.4896,0.999993,0.99998,964.133,591.18,-94.682,0.996205,0.999582,793.906,543.555,-0.208405,0.996648,0.999807,1069.21,680.477,-23.6496,0.99338,0.997979,804.414,713.219,26.3389,0.998178,0.999136,1088.12,689.406,-15.9973,0.989406,0.99765,821.227,740.008,27.8289,0.993405,0.998668,1082.01,724.885,-21.6753,0.984841,0.995587,754.153,750.843,15.2777,0.994485,0.994818,193
836.383,242.922,-89.6551,0.999992,0.999998,842.969,222.086,-97.7969,0.999976,0.999994,845.164,222.086,-97.8005,0.99999,0.999994,849.555,219.109,-97.7884,0.999968,0.999993,836.383,225.062,-81.8971,0.999946,0.999992,836.383,228.039,-81.9347,0.99997,0.999991,834.188,228.039,-81.8969,0.999924,0.999988,867.117,219.109,-101.605,0.999987,0.999996,847.359,228.039,-30.9787,0.999949,0.999991,849.555,251.852,-89.4922,0.999913,0.999998,843.029,257.724,-68.8638,0.999882,0.999997,897.852,281.617,-127.337,0.999998,0.999993,875.898,287.57,33.4444,0.999993,0.999995,820.62,338.173,-145.445,0.998953,0.999932,818.7,338.171,40.979,0.613165,0.999996,746.375,305.43,-111.395,0.99707,0.999928,770.204,308.91,-20.8375,0.772719,0.999937,733.021,299.185,-126.518,0.992221,0.999874,755.156,299.477,-26.8397,0.72574,0.999824,735.888,284.572,-119.744,0.990783,0.999882,752.344,288.212,-35.2708,0.712083,0.999846,742.069,293.622,-107.057,0.978408,0.999906,758.654,295.029,-26.539,0.647062,0.999889,928.586,487,-44.4876,0.999989,0.999961,893.461,481.047,44.5943,0.999995,0.999985,970.297,600.109,-88.5664,0.99658,0.999764,784.277,541.565,-5.2684,0.998288,0.999885,1080.06,680.477,-9.36036,0.993958,0.99889,801.258,713.219,22.2006,0.999042,0.999626,1099.82,686.43,-0.886921,0.993159,0.998779,818.82,742.984,23.8235,0.996835,0.999443,1095.43,731.078,-9.18275,0.988633,0.997844,748.934,752.464,8.03493,0.997509,0.997584,194
832.628,244.643,-73.2443,0.999999,1,836.734,226.688,-82.2823,0.999997,1,838.844,226.688,-82.2734,0.999998,1,843.062,223.672,-82.2361,0.999995,1,830.406,226.688,-67.6208,0.999995,1,830.406,226.688,-67.6299,0.999997,1,828.297,226.688,-67.6048,0.999994,1,857.828,220.656,-96.9279,0.999998,1,840.953,223.672,-30.5561,0.999997,1,845.172,253.828,-76.4015,0.999977,1,837.065,256.378,-57.3669,0.999981,1,881.031,283.984,-124.697,1,0.999999,891.578,283.984,27.6912,0.999999,1,803.421,356.078,-137.58,0.999265,0.999988,906.344,377.469,53.5988,0.901724,1,736.473,304.531,-111.165,0.997094,0.999966,895.797,431.75,23.3786,0.888179,0.999972,715.957,291.917,-129.209,0.991273,0.999916,891.578,443.812,26.292,0.837832,0.999902,722.905,266.71,-117.097,0.989019,0.999923,887.359,437.781,13.003,0.82119,0.999897,731.877,279.962,-105.627,0.975704,0.999944,889.469,437.781,17.8491,0.733984,0.999939,914.781,486.031,-49.6495,0.999998,0.999996,897.906,473.969,49.8045,0.999999,0.999998,956.969,588.562,-89.3317,0.99895,0.999959,790.381,540.388,26.7381,0.988943,0.999983,1072.98,673,-16.3509,0.995407,0.9999,798.766,703.156,38.0802,0.995758,0.99992,1091.97,679.031,-7.98644,0.989411,0.999865,817.75,727.281,38.2837,0.981692,0.999849,1094.08,724.266,-2.19673,0.988616,0.999396,754.653,751.618,29.0086,0.985264,0.999046,195
834.43,241.531,-83.1618,0.999998,1,838.945,220.312,-89.4888,0.999995,0.999999,843.461,220.312,-89.4764,0.999997,0.999998,847.977,217.281,-89.4408,0.999993,0.999998,832.172,223.344,-74.9753,0.99999,0.999998,829.914,226.375,-74.984,0.999992,0.999998,827.656,226.375,-74.9473,0.999985,0.999997,863.781,217.281,-91.6895,0.999996,0.999999,838.945,226.375,-26.2638,0.999988,0.999997,847.977,253.656,-81.7263,0.99995,0.999999,838.945,256.688,-62.8765,0.999933,0.999998,881.844,277.906,-114.292,0.999998,0.999995,888.617,280.938,34.3453,0.999997,0.999999,809.589,334.445,-128.043,0.995673,0.999952,857.008,344.594,63.6391,0.575154,0.999998,739.602,290.031,-100.41,0.988151,0.999937,816.267,360.248,33.5592,0.658162,0.999946,724.956,277.971,-117.609,0.972806,0.999867,804.1,359.659,32.9206,0.612099,0.999816,726.516,265.22,-107.707,0.967325,0.99988,801.58,352.57,22.1264,0.594236,0.999825,735.086,271.844,-95.5645,0.944179,0.999907,806.521,356.657,28.0965,0.552433,0.99989,915.711,490.094,-45.2711,0.999991,0.99998,897.648,477.969,45.427,0.999996,0.999992,951.836,593.156,-81.7698,0.99412,0.999785,787.016,544.656,21.2278,0.985211,0.99989,1078.27,675,-13.0634,0.982447,0.998968,798.305,705.312,39.152,0.990894,0.999455,1100.85,681.062,-4.92262,0.972595,0.998631,818.578,726.595,40.4367,0.973854,0.999108,1098.59,726.531,0.216129,0.962083,0.996381,751.033,750.153,35.8908,0.970051,0.995645,196
828.555,240.367,-67.5069,0.999993,0.999998,833.219,222.32,-76.4592,0.99998,0.999995,835.551,219.312,-76.4754,0.99999,0.999995,840.215,219.312,-76.4781,0.999976,0.999994,828.555,225.328,-60.7314,0.999949,0.999993,828.555,225.328,-60.7495,0.999967,0.999992,828.555,225.328,-60.7081,0.999937,0.99999,856.539,219.312,-88.8585,0.999989,0.999996,842.547,228.336,-18.149,0.999959,0.999991,840.215,249.391,-70.3047,0.999935,0.999998,835.551,252.398,-49.7763,0.999905,0.999997,884.523,282.477,-115.419,0.999999,0.999996,877.527,282.477,40.0422,0.999995,0.999997,803.374,321.591,-146.511,0.999097,0.999959,819.227,312.555,65.0773,0.685211,0.999997,726.333,284.383,-138.633,0.997931,0.999933,760.181,288.043,31.6813,0.81128,0.999968,704.956,272.683,-158.115,0.994519,0.999869,746.5,272.771,31.0126,0.781944,0.999914,711.19,255.974,-147.677,0.993271,0.999877,741.537,263.841,18.994,0.770103,0.999913,720.512,265.976,-134.32,0.986524,0.999907,746.5,272.771,25.6372,0.732779,0.999941,917.172,490.016,-45.8881,0.99999,0.999976,891.52,477.984,46.0691,0.999995,0.999988,949.82,598.297,-87.5123,0.995775,0.999822,780.842,540.518,11.1578,0.994095,0.999931,1080.41,676.5,-13.3612,0.988251,0.999179,793.767,703.758,29.9669,0.996168,0.999695,1103.73,679.508,-5.01324,0.986844,0.999038,812.23,727.633,31.3616,0.989721,0.999539,1099.07,727.633,-5.5134,0.9765,0.998129,742.633,748.54,21.9446,0.98992,0.998085,197
824.941,241.933,-91.2109,0.999999,1,831.969,221.266,-99.056,0.999997,0.999999,836.656,221.266,-99.0678,0.999998,0.999999,841.344,218.312,-99.0548,0.999996,0.999999,824.938,224.219,-83.1506,0.999992,0.999999,822.594,224.219,-83.1629,0.999994,0.999998,820.517,227.035,-83.1163,0.999989,0.999998,860.094,221.266,-106.795,0.999997,0.999999,834.312,230.125,-35.3854,0.99999,0.999998,839,253.75,-91.9643,0.999979,1,829.741,256.578,-71.2321,0.999977,0.999999,878.844,289.188,-128.859,0.999999,0.999997,878.844,283.281,26.0694,0.999997,0.999999,793.24,320.095,-152.949,0.998882,0.999973,827.281,318.719,66.7298,0.647517,0.999998,720.074,276.252,-137.053,0.997424,0.999961,778.062,303.953,44.0291,0.777419,0.999979,699.212,257.716,-156.822,0.993404,0.999901,768.688,295.094,44.0472,0.754745,0.999934,703.226,247.731,-146.788,0.991854,0.999912,765.715,288.218,32.3521,0.737585,0.999938,712.724,256.324,-132.578,0.984395,0.999939,768.536,292.397,38.4491,0.703554,0.999961,914,498.859,-44.3369,0.999992,0.99999,890.562,484.094,44.5666,0.999997,0.999994,956.188,605.172,-76.6338,0.992845,0.999889,774.287,547.337,1.6541,0.994092,0.999957,1077.99,673.198,14.3605,0.977471,0.999436,796.812,708.531,22.8695,0.995756,0.999827,1099.16,679,24.6969,0.977391,0.999247,820.25,735.109,24.6583,0.988073,0.99967,1096.81,720.344,33.2707,0.953398,0.998253,745.258,750.538,18.4509,0.986701,0.998204,198
823.699,242.855,-88.1809,0.999996,1,830.922,225.328,-95.3187,0.999992,0.999999,835.766,225.328,-95.3197,0.999993,0.999999,840.609,222.398,-95.297,0.999988,0.999999,821.234,228.258,-79.6685,0.999984,0.999999,818.863,228.197,-79.6842,0.999983,0.999999,816.919,227.983,-79.6485,0.999977,0.999998,859.984,222.398,-100.363,0.99999,0.999999,828.5,228.258,-30.1961,0.99997,0.999998,838.188,254.625,-88.1465,0.999922,0.999999,826.241,257.393,-67.8398,0.999926,0.999999,884.203,286.852,-124.976,0.999994,0.999995,874.516,286.852,32.9101,0.99999,0.999998,792.294,312.54,-145.473,0.99935,0.999964,845.453,333.727,81.7928,0.733372,0.999996,709.509,263.428,-122.535,0.998072,0.999922,815.032,354.343,67.5023,0.828197,0.999958,689.294,252.731,-141.912,0.995199,0.999795,806.022,359.908,69.1614,0.800516,0.999871,691.272,239.057,-133.17,0.994421,0.999807,806.304,352.611,55.6209,0.789043,0.999871,698.141,248.562,-118.47,0.990051,0.999866,809.875,354.143,61.5079,0.768041,0.999918,918.109,494.859,-45.6651,0.999983,0.999989,889.047,483.141,45.8487,0.999992,0.999993,949.594,603.258,-77.4833,0.990425,0.999896,773.179,551.051,12.7467,0.988909,0.999944,1073.11,682.359,-0.0114212,0.967054,0.99953,797.016,708.727,28.9331,0.99193,0.999795,1094.91,688.219,8.91682,0.960967,0.999284,821.234,735.094,29.9036,0.982919,0.999616,1090.59,727.967,16.5263,0.941063,0.998061,743.876,750.877,24.4063,0.979207,0.99795,199
822.992,239.312,-103.91,0.999998,1,830.234,221.688,-110.104,0.999996,1,835.062,218.75,-110.093,0.999996,1,842.305,218.75,-110.055,0.999994,1,818.164,221.688,-94.4379,0.999992,1,815.786,221.644,-94.4525,0.99999,1,813.707,221.39,-94.4099,0.999989,0.999999,861.617,221.688,-110.005,0.999994,1,822.992,224.625,-39.8784,0.999986,0.999999,837.477,251.062,-101.794,0.999928,0.999999,823.134,253.849,-81.5204,0.999927,0.999999,878.516,280.438,-133.311,0.999995,0.999997,868.859,286.312,28.6297,0.999988,0.999999,791.609,303.938,-147.928,0.999652,0.999982,859.203,339.188,82.2618,0.702756,0.999997,701.563,264.465,-124.743,0.998793,0.999939,831.301,390.422,73.6384,0.797991,0.999955,681.905,257.371,-146.601,0.997039,0.999834,822.355,402.765,76.3128,0.776449,0.999863,682.154,243.323,-136.74,0.996665,0.999848,824.038,397.135,59.45,0.767924,0.999858,691.236,253.657,-120.533,0.993974,0.999891,827.335,395.997,66.531,0.75344,0.999908,914.727,489,-48.3517,0.999987,0.999993,888.172,480.188,48.5418,0.999993,0.999995,938.867,597.688,-79.3067,0.994516,0.999939,772.358,553.7,26.5275,0.982997,0.999949,1069.23,682.875,-10.2822,0.982334,0.999786,796.438,706.375,43.8287,0.989665,0.999854,1093.37,685.812,-1.99367,0.979509,0.999648,818.164,726.938,45.041,0.982744,0.999736,1086.46,734.797,6.57059,0.967857,0.998921,745.903,750.063,41.6752,0.977102,0.998604,200
823.875,248.875,-113.547,0.999999,1,831,231.016,-119.901,0.999997,1,835.75,228.039,-119.875,0.999998,1,842.875,228.039,-119.817,0.999995,1,819.125,231.016,-104.336,0.999995,1,816.75,231.016,-104.354,0.999995,1,812.41,230.742,-104.315,0.999994,1,861.875,228.039,-122.732,0.999996,1,821.5,233.992,-52.2692,0.999995,1,838.125,260.781,-112.353,0.999942,1,823.9,263.737,-92.0827,0.999943,1,876.125,287.57,-144.691,0.999997,0.999999,873.75,296.5,14.4091,0.999995,1,785.879,313.774,-158.556,0.999791,0.999991,883.25,376.867,59.8657,0.85027,0.999999,696.891,265.71,-139.161,0.99903,0.999955,866.625,448.305,42.6437,0.877688,0.999974,675.252,260.794,-162.772,0.997395,0.999871,861.573,467.137,44.6749,0.849211,0.999915,677.225,245.686,-151.961,0.997027,0.999879,862.344,460.317,27.2005,0.839341,0.999906,686.125,254.828,-134.985,0.994245,0.999915,864.961,456.94,35.2882,0.806562,0.999942,911.75,495.93,-49.8726,0.999993,0.999996,888,484.023,50.0871,0.999996,0.999997,935.5,594.156,-84.1354,0.995505,0.999976,781.125,558.438,43.6276,0.9503,0.999976,1063.75,692.383,-22.6533,0.988543,0.999938,795.375,704.289,63.4047,0.974318,0.999922,1087.5,701.312,-15.3857,0.983633,0.999887,816.75,725.125,64.5967,0.959372,0.99986,1079.78,748.719,-7.86822,0.975641,0.999474,750.348,751.521,62.1408,0.942645,0.999206,201
817.399,257.45,-64.9646,0.999992,1,821.66,243.312,-73.6983,0.999985,1,824.094,240.375,-73.6811,0.99999,0.999999,828.961,240.375,-73.6276,0.999976,0.999999,814.526,243.163,-58.7271,0.99998,1,814.526,243.163,-58.7596,0.999986,1,812.845,242.957,-58.7432,0.999982,1,845.996,237.438,-89.5778,0.999985,1,826.527,240.375,-21.4454,0.999991,1,831.395,266.812,-69.1791,0.999916,1,821.696,269.736,-49.607,0.999929,1,875.199,290.312,-121.58,0.999999,0.999999,872.766,302.062,35.0784,0.999998,1,777.855,305,-139.156,0.999775,0.999994,889.801,378.438,69.6389,0.949351,0.999999,685.549,262.005,-116.311,0.998822,0.999936,887.367,457.75,48.3388,0.937494,0.999967,661.815,251.304,-137.435,0.996691,0.999821,884.934,478.312,51.5909,0.908739,0.999888,666.117,240.764,-126.283,0.996151,0.999821,884.934,475.375,34.8694,0.90194,0.999878,675.645,246.25,-111.801,0.991558,0.999877,887.367,469.5,41.6192,0.857904,0.999925,911.703,493,-51.9663,0.999997,0.999997,884.934,481.25,52.1211,0.999998,0.999998,926.305,598.75,-91.8988,0.998851,0.999981,782.723,557.625,53.1492,0.962521,0.999984,1055.29,704.5,-41.7388,0.996898,0.999947,793.085,698.927,72.7362,0.981812,0.99993,1082.05,710.375,-36.0634,0.992059,0.999918,811.926,716.25,73.48,0.95847,0.999894,1069.51,762.069,-38.6471,0.992401,0.999577,751.143,750.148,63.9131,0.963446,0.999468,202
819.402,256.781,-84.0536,0.999995,1,824.02,241.703,-92.6322,0.999991,1,826.328,241.703,-92.6046,0.999994,1,830.945,238.688,-92.5636,0.999987,0.999999,817.094,241.703,-77.333,0.999986,1,817.094,241.703,-77.3484,0.999989,1,814.785,238.688,-77.3249,0.999987,1,849.414,238.688,-106.432,0.99999,1,828.637,238.688,-37.1877,0.999993,1,831.042,268.738,-87.1908,0.999911,0.999999,824.298,268.347,-67.2372,0.999925,0.999999,867.883,299,-133.16,0.999997,0.999997,877.117,302.016,25.3248,0.999994,0.999999,778.331,318.045,-154.41,0.999609,0.999991,872.5,371.375,59.9261,0.916186,0.999999,685.418,284.32,-137.267,0.998651,0.999927,854.833,436.724,38.0754,0.91427,0.999957,662.781,266.974,-160.654,0.996255,0.999818,853.126,446.245,41.4339,0.882602,0.999882,667.035,253.766,-147.666,0.99571,0.999826,846.653,447.548,23.0391,0.87666,0.999869,674.104,262.618,-132.511,0.990673,0.99987,852.676,441.014,30.4742,0.834043,0.999911,902.512,501.047,-53.1764,0.999993,0.99999,888.66,488.984,53.3565,0.999991,0.999992,892.123,606.594,-79.2706,0.997612,0.999982,807.859,564.375,64.485,0.855296,0.999977,1013.99,732.679,-37.2221,0.995231,0.999932,815.214,703.835,89.5475,0.939662,0.999888,1045.47,739.618,-32.8571,0.99008,0.999878,828.405,724.934,90.8118,0.911797,0.999818,1020.2,785.413,-32.5806,0.98919,0.999494,782.396,746.479,87.371,0.911517,0.999366,203
821.637,256.148,-100.515,0.99999,1,826.254,240.934,-110.373,0.99998,0.999999,830.871,240.934,-110.368,0.999985,0.999999,833.18,237.891,-110.337,0.999969,0.999999,821.637,240.934,-95.0741,0.999964,0.999999,821.637,240.934,-95.0936,0.999972,0.999999,819.328,240.934,-95.0763,0.999965,0.999999,851.648,240.934,-126.462,0.999973,0.999999,833.18,240.934,-57.1331,0.999978,0.999999,833.18,268.32,-103.995,0.999841,0.999999,826.254,268.32,-83.9517,0.999845,0.999999,870.117,301.793,-148.125,0.999994,0.999992,877.043,301.793,5.11794,0.99999,0.999998,770.92,316.43,-174.027,0.999305,0.999983,860.883,359.609,40.0813,0.893721,0.999997,678.476,278.573,-164.525,0.997963,0.999875,834.131,420.674,19.8507,0.890575,0.99995,657.694,272.85,-189.551,0.994729,0.999713,829.779,428.051,21.8436,0.860499,0.999882,660.035,259.191,-177.135,0.993743,0.999723,828.776,424.962,3.07612,0.85212,0.999862,669.27,268.32,-160.267,0.986531,0.99979,829.451,424.906,12.0253,0.806359,0.999899,904.746,499.586,-49.9021,0.99999,0.999985,886.277,487.414,50.0878,0.999984,0.999986,907.055,615.219,-77.6403,0.996063,0.999973,791.625,566.531,60.2129,0.884102,0.999968,1029.63,737.929,-34.9612,0.993759,0.999903,794.521,697.46,100.132,0.943889,0.999889,1052.5,752.152,-31.2262,0.983301,0.999824,810.094,715.637,103.061,0.9149,0.999833,1037.05,779.499,-40.0051,0.98326,0.999376,750.475,743.774,98.2411,0.901751,0.999499,204
